key	speaker_gender	speaker_name	cs_text	fem_preview	changed
b3913379-2f0c-4450-a4ee-bfe56b0dd3d7	Female	DLC1Companions	Poté, co jsem se dozvěděla, co se stalo v Kenabresu, když jsem tě potkala v Srdci Obránce, měla jsem tolik otázek. Je pravda, že to byla {g|Iomedae}Iomedae's{/g} práce? Proč dala tuto moc někomu neznámému, a ne jednomu ze svých nejvěrnějších následovníků? Nemůže to být tak, že má víra v bohyni ochabuje a já nerozpoznávám její činy, i když se dějí přímo přede mnou? Zkouší mě bohyně snad nějak? Ty pochybnosti byly jako jed.	Poté, co jsem se dozvěděla, co se stalo v Kenabresu, když jsem tě potkala v Srdci Obránce, měla jsem tolik otázek. Je pravda, že to byla {g|Iomedae}Iomedae's{/g} práce? Proč dala tuto moc někomu neznámému, a ne jednomu ze svých nejvěrnějších následovníků? Nemůže to být tak, že má víra v bohyni ochabuje a já nerozpoznávám její činy, i když se dějí přímo přede mnou? Zkouší mě bohyně snad nějak? Ty pochybnosti byly jako jed.	no
f286ac5c-e40a-40a8-8954-3d395717c8a3	Female	DLC1Companions	To je zajímavá otázka, vezmeme-li v úvahu, kdo ji klade. Když jsem byla malé děvčátko, ptala jsem se každého elfa, koho jsem potkala, jaké je to žít tisíc let. A teď se mě elf ptá, jaké je to žít pouhých sto!	To je zajímavá otázka, vezmeme-li v úvahu, kdo ji klade. Když jsem byla malé děvčátko, ptala jsem se každého elfa, koho jsem potkala, jaké je to žít tisíc let. A teď se mě elf ptá, jaké je to žít pouhých sto!	no
ddff73d4-f34e-4fc8-879e-79b012045a02	Female	DLC1Companions	"Dost, Veliteli. (Královna se ušklíbne s úsměvem.) ""Vše, co o mně lze vědět, bylo zaznamenáno v kronikách a úředně ověřeno."""	"Dost, Veliteli. (Královna se ušklíbne s úsměvem.) ""Vše, co o mně lze vědět, bylo zaznamenáno v kronikách a úředně ověřeno."""	no
07646f98-1666-4c6d-b8fe-1c2d27a5bd8d	Female	DLC1Companions	"(Královna se usměje.) ""Viděla jsem tak skvělou příležitost naučit Hraběte lekci a prostě jsem jí nemohla odolat."""	"(Královna se usměje.) ""Viděla jsem tak skvělou příležitost naučit Hraběte lekci a prostě jsem jí nemohla odolat."""	no
467130ae-81da-4a5a-aaef-859f50f77496	Female	DLC1Companions	Opravdu si myslíš, že jsi první, kdo se mě snaží okouzlit takovými slovy? Nejsi. Chceš‑li mě ohromit, budeš muset být lepší než to.	Opravdu si myslíš, že jsi první, kdo se mě snaží okouzlit takovými slovy? Nejsi. Chceš‑li mě ohromit, budeš muset být lepší než to.	no
ca8fc20e-0007-485d-bcfa-832a68d81905	Female	DLC1Companions	(Královna krátce přikývne.)	(Královna krátce přikývne.)	no
f51eda85-650d-4a91-a39e-ec742f5c6b7c	Female	DLC1Companions	"(Galfreyova tvář ztuhne.) ""Promiň, ztratila jsem jakýkoli zájem pokračovat v tomto rozhovoru."""	"(Galfreyova tvář ztuhne.) ""Promiň, ztratila jsem jakýkoli zájem pokračovat v tomto rozhovoru."""	no
58f61925-30bd-4d63-935e-570f1794c8f9	Female	DLC1Companions	Neobvyklá otázka od trpaslíka. Pro váš druh sto let není ani polovina života. Tvoji rodiče jistě zažili panování mého prapradědečka. Ale pro nás lidi to byla celá éra zpátky, možná i víc než jedna.	Neobvyklá otázka od trpaslíka. Pro váš druh sto let není ani polovina života. Tvoji rodiče jistě zažili panování mého prapradědečka. Ale pro nás lidi to byla celá éra zpátky, možná i víc než jedna.	no
b520ce45-8e10-4aad-b7a3-e06749eaf072	Female	DLC1Companions	Je to zvláštní — snadno si dokážu představit kámen, jak pokládá stejnou otázku křoví, které přežilo jedno jaro navíc. Neber mé slova špatně — jen chci říct, že váš lid vyzařuje stálost kamene. Navíc žijete mnohem déle než my lidé. U oreadů je sto let stále mládím, vím to. Co se týče tvé otázky...	Je to zvláštní — snadno si dokážu představit kámen, jak pokládá stejnou otázku křoví, které přežilo jedno jaro navíc. Neber mé slova špatně — jen chci říct, že váš lid vyzařuje stálost kamene. Navíc žijete mnohem déle než my lidé. U oreadů je sto let stále mládím, vím to. Co se týče tvé otázky...	no
0f3af052-8f37-4ea2-a1bc-e9469e34f0c8	Female	DLC1Companions	Všechny síly, které jsem si mohla dovolit uvolnit, jsou buď už ve tvé armádě, nebo míří sem. Můžeme svolat dobrovolníky, ale... pokud tvé velitelství rozešle dopisy a výzvy jménem Královny, každý pozná, že jsem přišla s tebou.	Všechny síly, které jsem si mohla dovolit uvolnit, jsou buď už ve tvé armádě, nebo míří sem. Můžeme svolat dobrovolníky, ale... pokud tvé velitelství rozešle dopisy a výzvy jménem Královny, každý pozná, že jsem přišla s tebou.	no
7624d179-4111-4ad0-b85e-3b2e2b1c5936	Female	DLC1Companions	Démoni takovou příležitost nepropásnou — jejich hordy postupně zaútočí a přemohou nás. Ne, to není možnost. Promluv si s Irabeth, nech ji zařídit nábor dobrovolníků, a mé jméno zůstane skryté, stejně jako moje účast na křížové výpravě.	Démoni takovou příležitost nepropásnou — jejich hordy postupně zaútočí a přemohou nás. Ne, to není možnost. Promluv si s Irabeth, nech ji zařídit nábor dobrovolníků, a mé jméno zůstane skryté, stejně jako moje účast na křížové výpravě.	no
a317724e-d5ab-4f21-b741-7031046a634d	Female	DLC1 Megaepic	"""You heard what that demon said. They're going to desecrate the Wardstone and blow up the whole barrier around the Worldwound. That would be an even worse disaster than the Worldwound's expansion before the Second Crusade. Not only Kenabres, but every city with a Wardstone will be destroyed, including the capital! We can't allow that, no matter what. We will retake it, even destroy it if we must. Iomedae's gift must not become a weapon of the {g|Abyss}Abyss{/g}!"""	"""You heard what that demon said. They're going to desecrate the Wardstone and blow up the whole barrier around the Worldwound. That would be an even worse disaster than the Worldwound's expansion before the Second Crusade. Not only Kenabres, but every city with a Wardstone will be destroyed, including the capital! We can't allow that, no matter what. We will retake it, even destroy it if we must. Iomedae's gift must not become a weapon of the {g|Abyss}Abyss{/g}!"""	no
70d62842-7557-4dac-961b-d9175c80a645	Female	DLC1 Megaepic	"""I'm listening, Commander."""	"""I'm listening, Commander."""	no
36754e34-9653-45ab-92b4-35cd43d5ccad	Female	DLC1 Megaepic	"{n}Irabeth salutes you with sincere respect.{/n} ""Good afternoon, Commander. What can I do for you?"""	"{n}Irabeth salutes you with sincere respect.{/n} ""Good afternoon, Commander. What can I do for you?"""	no
89845f3f-44b8-4fa0-8bf8-9755efb4739f	Female	DLC1 Megaepic	"{n}Irabeth's eyes are vacant, her thoughts are clearly somewhere far away. Seeing you, though, she snaps to attention.{/n} ""Hail, Commander!"""	"{n}Irabeth's eyes are vacant, her thoughts are clearly somewhere far away. Seeing you, though, she snaps to attention.{/n} ""Hail, Commander!"""	no
bd5da144-3499-4b8a-827a-244956c2747d	Female	DLC1 Megaepic	"""Consider it done!"""	"""Consider it done!"""	no
65560826-c461-4c2d-b0bc-da7ce2fb7b36	Female	DLC1 Megaepic	"""Then we'll have to make do with what forces we have."""	"""Then we'll have to make do with what forces we have."""	no
3f7cfc13-1c7f-4131-8353-edae367a9521	Female	DLC1 Megaepic	"""As you command."""	"""As you command."""	no
8cb010bf-b9f5-4fcc-91ca-9646e813419b	Female	DLC1 Megaepic	"{n}Irabeth si třela zarudlé a unavené oči.{/n} ""Podařilo se něco? Jak je na tom město?"""	"{n}Irabeth si třela zarudlé a unavené oči.{/n} ""Podařilo se něco? Jak je na tom město?"""	no
cb041acb-7f91-4b28-968c-79805a181af7	Female	DLC1 Megaepic	"{n}Irabeth se trochu zamračila a přikývla.{/n} ""Prosím. Ale musím vás varovat, jsou věci, o kterých nemám právo mluvit."""	"{n}Irabeth se trochu zamračila a přikývla.{/n} ""Prosím. Ale musím vás varovat, jsou věci, o kterých nemám právo mluvit."""	no
