key	speaker_gender	speaker_name	cs_text	fem_preview	changed
f3c17d8a-747b-4ff6-adeb-59f3db79dd7a	Female	Wenduag	"{n}Wenduag přitiskne své tělo k tvému a její svůdný hlas, znějící s intimní upřímností, vtírá se do tvého ucha:{/n} ""Spálíme to vše. Co říkáš?"""	"{n}Wenduag přitiskne své tělo k tvému a její svůdná hlas, znějící s intimní upřímností, vtírá se do tvého ucha:{/n} ""Spálíme to vše. Co říkáš?"""	yes
70068545-7e43-47bb-9380-f337a5528f5f	Female	Wenduag	"""Rozhodl se mi servírovat nakonec... Asi protože jsem neather."" {n}Wenduag pokrčí rameny ledabyle.{/n}"	"""Rozhodla se mi servírovat nakonec... Asi protože jsem neather."" {n}Wenduag pokrčí rameny ledabyle.{/n}"	yes
b3d91296-2d63-49cf-8cb1-3fe48679b50d	Female	Wenduag	"""Samozřejmě. Lidé jsou tu, aby slavili tebe a tvé hrozivé společníky... a jelikož jsem jedním z těch společníků, můžeš si představit, jak nadšeně mi všichni kupují pití a plní mi pohár."""	"""Samozřejmě. Lidéjsoutu,abybyslavilitebeatvéhrozivéspolečníky... ajelikožjsemjednímztěchspolečníků,můžešsipředstavit,jaknadšeněmivšichnikupujípitíaplnímipohár."""	yes
bc6d9657-1a6a-45c9-8791-2ac934eb6dc3	Female	Wenduag	"""Dopiju tento nápoj a vyrazím. Do míst, kam se mnou, můj {mf|pán|paní}, nechtěl jít."""	"""Dopiju tento nápoj a vyrazím. Do míst, kam se mnou, můj {mf|pán|paní}, nechtěla jít."""	yes
e36c2f88-9091-40c1-a94a-0b46e1a3029d	Female	Wenduag	"""Je tak rozkošný, že? Tak veselý."""	"""Je tak rozkošná, že? Tak veselá."""	yes
73149ea9-af33-42d4-aba6-0bc1d30016a9	Female	Arueshalae	"""Právě tady jsi mě poprvé slyšel, pamatuješ? Nikdy jsem si nepředstavovala, že sem jednou přijdu sama... jako smrtelnice, ne démon..."""	"""Právě tady jsi mě poprvé slyšla, pamatuješ? Nikdy jsem si nepředstavovala, že sem jednou přijdu sama... jako smrtelnice, ne démon..."""	yes
edb5d9ca-488a-498d-97e4-d66aa0f11097	Female	Arueshalae	"""Ale ty jsi mi ukázal cestu! Pomohl jsi mi zůstat na ní a nezbloudit. Naučil jsi mě, co znamená být smrtelný. Nedovedu si představit život v tomhle světě bez tebe. Znamíš pro mě všechno. Ty... jsi celý můj svět."""	"""Ale ty jsi mi ukázala cestu! Pomohla jsi mi zůstat na ní a nezbloudit. Naučila jsi mě, co znamená být smrtelná. Nedovedu si představit život v tomhle světě bez tebe. Znamíš pro mě všechno. Ty... jsi celá můj svět."""	yes
940d6b00-4adf-4653-b6e3-decfef4714ef	Female	Arueshalae	"""Tvá nepředvídatelnost ti dává moc... Tvůj chaos změnil běh velké války. Bohové sami nechápou tvé volby ani nedokáží předpovědět následky tvých činů."""	"""Tvá nepředvídatelnost ti dává moc... Tvůj chaos změnila běh velké války. Bohové sami nechápou tvé volby ani nedokáží předpovědět následky tvých činů."""	yes
e6bf681c-520a-437e-be46-dca51e19ee69	Female	Arueshalae	"""Chci, abys věděl... Jsi důvod, proč jsem dnes tady. Bez tvé pomoci bych se nikdy nestala smrtelnicí. Nezaujala bych své místo v tom velkém a divném světě, kdybys u mě nestál."""	"""Chci,abybyssvěděla... Jsidůvod,pročjsemdnestady. Beztvépomocibychsenikdynestalasmrtelnicí. Nezaujalabychsvémístovtomvelkémadivnémsvětě,kdyžbyssuměnestála."""	yes
6e718528-45b2-48c4-a4d3-d186f579f46f	Female	Arueshalae	"""Tvá vnitřní síla ti dává moc. Změnil jsi svět... a sebe."""	"""Tvá vnitřní síla ti dává moc. Změnila jsi svět... a sebe."""	yes
f9c0f641-23f2-4382-92b8-f315887723bc	Female	Arueshalae	"{n}Arueshalae se stydlivě přikuje, na rtech vděčný úsměv.{/n} ""Máš pravdu. Děkuji, že jsi mi to připomněl."""	"{n}Arueshalae se stydlivě přikuje, na rtech vděčná úsměv.{/n} ""Máš pravdu. Děkuji, že jsi mi to připomněla."""	yes
d0f99e95-3635-4054-bac3-6a13a6e93115	Female	Arueshalae	"{n}Arueshalae se usměje a zamíří hlavou.{/n} ""Ne. Laskavá ruka bohyně mě vedla správným směrem, ale ty jsi mi pomohl zůstat na cestě. Byl to dlouhý a těžký krok... udělala jsem první kroky, ale bez tebe bych nedošla do cíle."""	"{n}Arueshalae se usměje a zamíří hlavou.{/n} ""Ne. Laskavá ruka bohyně mě vedla správným směrem, ale ty jsi mi pomohla zůstat na cestě. Byla to dlouhá a těžká krok... udělala jsem první kroky, ale bez tebe bych nedošla do cíle."""	yes
af794668-4e61-4222-a7c9-fb23df668557	Female	Arueshalae	"""To přece není možné! Neztratíš mě. Ale kdybych se snad někdy ztratil, udělám vše, co budu moci, abych se znovu našel — převrátím roviny, abych se k tobě vrátil."""	"""Topřecenenímožné! Neztratíšmě. Alekdyžbychsesnadněkdyztratila,udělámvše,cobudumoci,abybychseznovunašla—převrátímroviny,abybychsektoběvrátila."""	yes
7e266f20-de0a-4418-a434-089893ba8290	Female	Arueshalae	"""Ale už jsi dokázal víc než kdokoliv jiný! Podařilo se ti, kde bohové a smrtelníci selhali."""	"""Ale už jsi dokázala víc než kdokoliv jiná! Podařilo se ti, kde bohové a smrtelníci selhali."""	yes
495b9616-6d3b-4225-946b-41cfd9b71428	Female	Arueshalae	"{n}Arueshalae zaváhá, než odpoví. Když mluví, její hlas je něžný a teplý:{/n} ""Rozumím... Jsme spolu teď... a to je nakonec to jediné, co se počítá. Děkuji, že jsi se mnou."""	"{n}Arueshalae zaváhá, než odpoví. Když mluví, její hlas je něžná a teplá:{/n} ""Rozumím... Jsme spolu teď... a to je nakonec to jediné, co se počítá. Děkuji, že jsi se mnou."""	yes
8162db95-d897-43f8-89dd-7419e223d3cb	Female	Arueshalae	"""Je to krásný sen... Nevím, jestli se splní, ale i jen přemýšlení o něm mě potěší."""	"""Je to krásná sen... Nevím, jestli se splní, ale i jen přemýšlení o něm mě potěší."""	yes
8f779c2e-2e95-4116-92b9-6617a7012b5b	Female	Arueshalae	"{n}Arueshalae vzhlíží ke klenutému stropu svatyně, přejíždí štíhlým prstem po lavici. Pak její oči padnou na oltář a na rtech se jí mihne malý úsměv.{/n} ""Konečně jsem tady. S tebou."""	"{n}Arueshalae vzhlíží ke klenutému stropu svatyně, přejíždí štíhlým prstem po lavici. Pak její oči padnou na oltář a na rtech se jí mihne malá úsměv.{/n} ""Konečně jsem tady. S tebou."""	yes
d9e07967-12ac-490c-aad5-2dedf1ac3e5a	Female	Arueshalae	"""Jsi zázrak. Kráčíš světem a Elysium jde v tvých stopách. Udělal jsi tolik dobra, a vím, že uděláš ještě více... Svět děláš lepším místem."""	"""Jsi zázrak. Kráčíš světem a Elysium jde v tvých stopách. Udělala jsi tolik dobra, a vím, že uděláš ještě více... Svět děláš lepším místem."""	yes
62f167c2-4d52-477d-8b4f-39ee54da24aa	Female	Arueshalae	"""Zábava?"" {n}Arueshalae přiloží štíhlý prst k rtům a zamračí se zamyšleně.{/n} ""Věděl jsi, bylo to zábavné! Když začaly potíže, ani jsem nepostřehla, že slavnosti přestaly."""	"""Zábava?"" {n}Arueshalae přiloží štíhlá prst k rtům a zamračí se zamyšleně.{/n} ""Věděla jsi, bylo to zábavné! Když začaly potíže, ani jsem nepostřehla, že slavnosti přestaly."""	yes
d5e02ea4-ca70-42e1-a3ac-fb8c14569b5a	Female	Arueshalae	"""Opravdu?"" {n}Arueshalae se na tebe dívá s nevěřícím výrazem.{/n} ""Dnes jsem se bavila, ale nejsem si jistá, že bych chtěla, aby každá oslava byla taková..."""	"""Opravdu?"" {n}Arueshalae se na tebe dívá s nevěřícím výrazem.{/n}""Dnesjsemsebavila,alenejsemsijistá,žebychchtěla,abybykaždáoslavabylataková..."""	yes
8fc3e6d1-36a7-4b35-9e6b-d66fef9c242e	Female	Arueshalae	"""Ale jaké by to bylo, kdybychom neměli štěstí?"" {n}Arueshalae na okamžik vypadá znepokojeně.{/n} ""Ó, používáš sarkasmus, že? Chápu... myslím."""	"""Alejakébytobylo,kdyžbychomnemělištěstí?""{n}Arueshalae na okamžik vypadá znepokojeně.{/n} ""Ó, používáš sarkasmus, že? Chápu... myslím."""	yes
e91b3c9a-dee7-4f1e-a14a-8611dda6ffeb	Female	Arueshalae	"""Démoni zaútočili na město během posledního festivalu... Ale to nezabránilo lidem z Kenabres uspořádat další velkolepé oslavy. Jsem rád, že jsou všichni v pořádku."""	"""Démoni zaútočili na město během posledního festivalu... Ale to nezabránilo lidem z Kenabres uspořádat další velkolepé oslavy. Jsem ráda, že jsou všichni v pořádku."""	yes
ec3d00b5-84f5-4ed0-90af-8ba213686421	Female	Arueshalae	"{n}Arueshalae tě chvíli pozoruje, než promluví.{/n} ""Chci navštívit chrám Desny... a chtěla bych, abys šel se mnou. Půjdeš... prosím?"""	"{n}Arueshalae tě chvíli pozoruje, než promluví.{/n}""ChcinavštívitchrámDesny...achtělabych,abybyssšlasemnou. Půjdeš...prosím?"""	yes
c550eb38-e9c6-4f8b-99bf-393dcacb6be6	Female	Arueshalae	"""Neustále mě udivuješ... Ale jsem rád, že jsi ve svém. Chtěl jsem se zeptat — navrhnout — něco. Samozřejmě ne křížovou výpravu, ale... myslel jsem, že bychom se mohli projít. Jen my dva."""	"""Neustále mě udivuješ... Ale jsem ráda, že jsi ve svém. Chtěla jsem se zeptat — navrhnout — něco. Samozřejmě ne křížovou výpravu, ale... myslela jsem, že bychom se mohli projít. Jen my dva."""	yes
25e20df3-3aaa-45da-b5b4-9bf92d41bfe9	Female	Arueshalae	"""Stále... to byl těžký den. Pro nás. Pro tebe. Jak se cítíš?"""	"""Stále... to byla těžká den. Pro nás. Pro tebe. Jak se cítíš?"""	yes
d05fb6de-a338-47ae-9314-e97e20d91ee4	Female	Arueshalae	"""Přes všechno, co se dnes stalo, zůstáváš neotřesený. To mě těší."" {n}Arueshalae se na tebe vřele usměje.{/n} ""Mám... prosbu. Bylo tu něco velmi důležitého, co jsem chtěla v Kenabres udělat, ale upřímně — v tom zmatku jsem na to zapomněla."""	"""Přes všechno, co se dnes stalo, zůstáváš neotřesená. To mě těší."" {n}Arueshalae se na tebe vřele usměje.{/n} ""Mám... prosbu. Bylo tu něco velmi důležitého, co jsem chtěla v Kenabres udělat, ale upřímně — v tom zmatku jsem na to zapomněla."""	yes
e2b3eede-f476-4437-a33a-40856271b7e2	Female	Arueshalae	"{n}Arueshalae má hlas plný soucitu, přesto s nádechem lítosti.{/n} ""Chápu... Chtěla jsem strávit nějaký čas spolu. Myslela jsem, že bychom mohli jít do chrámu Desny, ale třeba je lépe, abys dnes večer odpočíval."""	"{n}Arueshalae má hlas plná soucitu, přesto s nádechem lítosti.{/n}""Chápu... Chtělajsemstrávitnějakýčasspolu. Myslelajsem,žebychommohlijítdochrámuDesny,aletřebajelépe,abybyssdnesvečerodpočívala."""	yes
448106b9-6b46-4be9-8fe9-4e641b395a78	Female	Arueshalae	"""Opravdu? To jsem si taky myslela! Že je to skvělý nápad, tím myslím. Ne že by to bylo romantické. Přestože... je to taky romantické."" {n}Arueshalae má tvář zarudlou jako šíp.{/n}"	"""Opravdu? To jsem si taky myslela! Že je to skvělá nápad, tím myslím. Ne že by to bylo romantické. Přestože... je to taky romantické."" {n}Arueshalae má tvář zarudlou jako šíp.{/n}"	yes
c70087f6-f143-4ac9-aaf4-7504d4acbf33	Female	Arueshalae	"""Nejsem si jista, nad tím jsem nepřemýšlela. Ale neměl by být chrám Velké Snílkyně otevřen v noci? Měli bychom se to zjistit!"""	"""Nejsem si jista, nad tím jsem nepřemýšlela. Ale neměla by být chrám Velké Snílkyně otevřen v noci? Měli bychom se to zjistit!"""	yes
35b5ceeb-f580-46de-a4c1-34eab47aba5e	Female	Arueshalae	"""Chrám je mi něčím výjimečný... a ty taky. Ráda bych, abys tam byl se mnou."""	"""Chrámjeminěčímvýjimečná...atytaky. Rádabych,abybysstambylasemnou."""	yes
8af4320c-8d46-4351-bbfd-8b93449357f9	Female	Arueshalae	"""Tak tedy půjdeš do chrámu se mnou? Opravdu bych si přála, abys šel."""	"""Taktedypůjdešdochrámusemnou? Opravdubychsipřála,abybyssšla."""	yes
bebfcf45-212a-46fb-84b6-697b78fa24bb	Female	Ember	"""Způsob, jak mluví, je tak krásný. Ani já takhle mluvit neumím. Ale lidé mi věří, protože říkám pravdu... Proč jim věří jemu?"""	"""Způsob, jak mluví, je tak krásná. Ani já takhle mluvit neumím. Ale lidé mi věří, protože říkám pravdu... Proč jim věří jemu?"""	yes
2af4244e-ee34-44a2-8a32-f9e67f6e925f	Female	Nenio	"""Zajímavý přístup k výzkumu. Zatímco vědci se snaží odhalit tajemství vesmíru, tento hoch se je snaží koupit..."""	"""Zajímavá přístup k výzkumu. Zatímco vědci se snaží odhalit tajemství vesmíru, tento hoch se je snaží koupit..."""	yes
6bb0291b-bd93-4a8b-ac22-e2c59b938e21	Female	Nenio	"""Mimochodem, věděl jsi, že jsou v Avistanu místa, kde pokus zaplatit určitými měnami může vést k fyzickému násilí? Tento jev se nejčastěji projevuje při použití Razmirských mincí. Tomuto říkám záporný směnný kurz."""	"""Mimochodem, věděla jsi, že jsou v Avistanu místa, kde pokus zaplatit určitými měnami může vést k fyzickému násilí? Tento jev se nejčastěji projevuje při použití Razmirských mincí. Tomuto říkám záporná směnná kurz."""	yes
f0a17343-a871-4225-9e18-0e9da5ad3f37	Female	Wenduag	„Tenhle nudný den se konečně stává zajímavým.“	„Tenhle nudná den se konečně stává zajímavým.“	yes
e1c42e84-ca4f-4384-adcf-d15c64501867	Female	Nenio	„Razmir, Razmir... To jméno mi něco říká. Jako bych ho kdysi znal, ale zapomněl. No, když jsem zapomněl, asi to nebylo důležité.“	„Razmir, Razmir... To jméno mi něco říká. Jako bych ho kdysi znala, ale zapomněla. No, když jsem zapomněla, asi to nebylo důležité.“	yes
5208ab51-2d20-4bbf-bb49-c85a6f993787	Female	Seelah	„No, už nám nepředstavují hrozbu. Eagle Watch opět prokázal svou hodnotu.“	„No, už nám nepředstavují hrozbu. Eagle Watch opět prokázala svou hodnotu.“	yes
54659731-3acb-4881-aa27-ff36929ed13d	Female	Arueshalae	"""Od té doby, co jsme vstoupili na náměstí, jsem žádného z nich neviděl... Město je dnes velmi hlučné a přeplněné."""	"""Od té doby, co jsme vstoupili na náměstí, jsem žádného z nich neviděla... Město je dnes velmi hlučné a přeplněné."""	yes
e511ce36-938b-4280-b28a-176f72828741	Female	Wenduag	"""Jsem si jistý, že tvoji společníci se někde poblíž dobře baví. A pokud poleví ve střehu... no, to je jejich vina."""	"""Jsem si jistá, že tvoji společníci se někde poblíž dobře baví. A pokud poleví ve střehu... no, to je jejich vina."""	yes
dfe678dd-3d45-4a11-8be3-f599acf5a457	Female	Arueshalae	"""Necháš své mazlíčky z vodítka — co jsi čekal? Tenhle festival není jen pro vás. Túlají se, rozmazlují své rozmary a úplně zapomněli na všechno ostatní."""	"""Necháš své mazlíčky z vodítka — co jsi čekala? Tenhle festival není jen pro vás. Túlají se, rozmazlují své rozmary a úplně zapomněli na všechno ostatní."""	yes
788a1480-beef-4ffb-b394-72b373b9a02e	Female	Wenduag	"""Tvá malá psiska utekla s ocasy mezi nohama. A podívej na sebe... tváří v prach. Mohl bych tě rozdrtit jako hmyz. Co uděláš? Žebrat o milost? Možná tě mám hned zabít..."" {n}Wenduag zatlačí podrážku boty do krku hlídače.{/n}"	"""Tvá malá psiska utekla s ocasy mezi nohama. A podívej na sebe... tváří v prach. Mohla bych tě rozdrtit jako hmyz. Co uděláš? Žebrat o milost? Možná tě mám hned zabít..."" {n}Wenduag zatlačí podrážku boty do krku hlídače.{/n}"	yes
d6d5c4d9-cd1f-4dd5-98b5-eea843c9d1e5	Female	Wenduag	"""Měl jsem tě rád."" {n}Wenduag se zadívá s uspokojeným úsměvem.{/n}"	"""Měla jsem tě ráda."" {n}Wenduag se zadívá s uspokojeným úsměvem.{/n}"	yes
616bf4ad-c42d-424c-a98c-fa0caf2febdc	Female	Wenduag	"""Budeš muset být rychlý, pokud mě chceš chytit."""	"""Budeš muset být rychlá, pokud mě chceš chytit."""	yes
6a7a4e3a-17a7-40a8-9561-df729cee7a5c	Female	Wenduag	"""„Zavři ústa,“ {n}Wenduag syčí a muž zbledne hrůzou. Obrací se k tobě, její hlas je nízké předení:{/n} „Odpusť mu, {mf|pán|paní}. Tento ubohý šváb nevěděl, s kým mluvil.“"""	"""„Zavři ústa,“ {n}Wenduag syčí a muž zbledne hrůzou. Obrací se k tobě, její hlas je nízké předení:{/n} „Odpusť mu, {mf|pán|paní}. Tento ubohá šváb nevěděla, s kým mluvila.“"""	yes
cce35a1c-ea97-487b-9629-11b0fc4c33b0	Female	Wenduag	"""Ano! Na festivalu je tolik slabých, bezmocných bláznů. Potřebují dostat lekci! Naštěstí někteří z místních nejsou zcela k ničemu. Ukážu jim, co znamená být silný!"""	"""Ano! Na festivalu je tolik slabých, bezmocných bláznů. Potřebují dostat lekci! Naštěstí někteří z místních nejsou zcela k ničemu. Ukážu jim, co znamená být silná!"""	yes
38bd2eb7-3bea-4a77-afc0-0a5edb38593a	Female	Wenduag	"""Okrašovat je? Ne, nechci jejich zbytečné věci! Ti lidé z vysočin byli tak hloupí, že polevili v ostražitosti. Učím je, jak je důležité zůstat bdělý, zvlášť při velkých, směšných oslavách jako je tahle."""	"""Okrašovat je? Ne, nechci jejich zbytečné věci! Ti lidé z vysočin byli tak hloupí, že polevili v ostražitosti. Učím je, jak je důležité zůstat bdělá, zvlášť při velkých, směšných oslavách jako je tahle."""	yes
6c3e551b-3353-492f-8fbe-cccf76f20567	Female	Wenduag	"""Ukazují jistý potenciál. Jinak bych je k sobě nikdy nepustil. Tak tedy — bojujte se strážemi."""	"""Ukazují jistá potenciál. Jinak bych je k sobě nikdy nepustila. Tak tedy — bojujte se strážemi."""	yes
627bdc70-9470-4cbf-9f2f-ca0ef06a821e	Female	Wenduag	Hej, ty ubohý kus vzduchu. Chceš žít? Žebrej.	Hej, ty ubohá kus vzduchu. Chceš žít? Žebrej.	yes
0e9cc1a9-0a99-4246-af4d-f9a2f5aa2cfc	Female	Wenduag	Samozřejmě, že můžu odejít. Mohla bych tě roztrhat na kusy, kdybych chtěla... ale nehodlám plýtvat časem na obranu takových ubožáků.	Samozřejmě,žemůžuodejít. Mohlabychtěroztrhatnakusy,kdyžbychchtěla... alenehodlámplýtvatčasemnaobranutakovýchubožáků.	yes
dad5f34d-da83-4b2e-adeb-ff3c99f41968	Female	Seelah	"""Musíme ho odtud nějak dostat, ale ani nevím, kde začít, aby mu to neuškodilo."""	"""Musímehoodtudnějakdostat,aleaninevím,kdezačít,abybymutoneuškodilo."""	yes
30ec91f0-03e1-4ba3-9480-e3a5b1b328c4	Female	Seelah	"{n}Seelah si utře pot z čela a povzdechne.{/n} ""Zdá se, že je vcelku. Konec dobrý, všechno dobré."""	"{n}Seelah si utře pot z čela a povzdechne.{/n} ""Zdá se, že je vcelku. Konec dobrá, všechno dobré."""	yes
a3fd7cd7-6b3b-40de-9a2e-6ff2802aad4b	Female	Seelah	"{n}Seelah se usměje na všechny kolem sebe.{/n} ""Konec dobrý, všechno dobré. Prosím, vraťte se k užívání si festivalu — a buďte opatrní!"""	"{n}Seelah se usměje na všechny kolem sebe.{/n} ""Konec dobrá, všechno dobré. Prosím, vraťte se k užívání si festivalu — a buďte opatrní!"""	yes
ab688b57-7e04-4452-b5fe-0c43bcc6be1b	Female	Seelah	"""Seelah je tady! Co se děje?"" {n}Zalekne se a pomalu nakloní hlavu, s údivem hledíc na gnoma uvízlého v kanalizační mříži.{/n} ""To snad ne! Jakpak se ti to povedlo, můj dobrý příteli?"""	"""Seelah je tady! Co se děje?"" {n}Zalekne se a pomalu nakloní hlavu, s údivem hledíc na gnoma uvízlého v kanalizační mříži.{/n} ""To snad ne! Jakpak se ti to povedlo, můj dobrá příteli?"""	yes
e36d1cac-248f-40c8-aced-6ac96c8768e5	Female	Seelah	"""Zkusíme to! No tak, hýbej zadkem a drž hlavu nízko, můj dobrý muži..."""	"""Zkusíme to! No tak, hýbej zadkem a drž hlavu nízko, můj dobrá muži..."""	yes
52a0d0f0-db62-4256-83dd-8b3aff3cf1b0	Female	Seelah	"""A poslat toho chudáka po Kenabres s okázalým náhrdelníkem? Není to nejchytřejší nápad, ale lepší mě nenapadá... Zkusme to! No tak, hýbej zadkem a drž hlavu nízko, můj dobrý muži..."""	"""A poslat toho chudáka po Kenabres s okázalým náhrdelníkem? Není to nejchytřejší nápad, ale lepší mě nenapadá... Zkusme to! No tak, hýbej zadkem a drž hlavu nízko, můj dobrá muži..."""	yes
ec85180a-c88b-4cef-9af5-c84ed31f76ec	Female	Seelah	"""A to to chrochtání bylo, protože ses snažil skrýt škytavku?"""	"""A to to chrochtání bylo, protože ses snažila skrýt škytavku?"""	yes
df0456fc-3469-4ba5-bc0c-27d4d441cf59	Female	Seelah	"""Zavolal jsi mě, {name}? Co tu máme?"""	"""Zavolala jsi mě, {name}? Co tu máme?"""	yes
6dd130fe-7de0-4090-b03f-bba11805be48	Female	Seelah	"""Pejsek? Nemyslel jsem, že psi umějí lézt po stromech."""	"""Pejsek? Nemyslela jsem, že psi umějí lézt po stromech."""	yes
